paper_id,claim_id,table_figure,claim,claim_type,mode,digits,value_script,value_paper,match,value_rewrite,match_rewrite,holds,defect_locus,notes
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_5_n__estimate,figure_4,"Figure 4, Minimum wage, Proposal 5 (N), estimate",pipeline,,3,NA,0.870,NA,0.8696094269329334,1,NA,NA,"The rewrite gives 0.870, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_5_n__se,figure_4,"Figure 4, Minimum wage, Proposal 5 (N), se",pipeline,,3,NA,0.030,NA,0.03027041250557505,1,NA,NA,"The rewrite gives 0.030, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_4_y__estimate,figure_4,"Figure 4, Minimum wage, Proposal 4 (Y), estimate",pipeline,,3,NA,0.866,NA,0.8661283533986844,1,NA,NA,"The rewrite gives 0.866, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_4_y__se,figure_4,"Figure 4, Minimum wage, Proposal 4 (Y), se",pipeline,,3,NA,0.039,NA,0.03909096157573279,1,NA,NA,"The rewrite gives 0.039, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_3_n__estimate,figure_4,"Figure 4, Minimum wage, Proposal 3 (N), estimate",pipeline,,3,NA,0.865,NA,0.8648207817917613,1,NA,NA,"The rewrite gives 0.865, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_3_n__se,figure_4,"Figure 4, Minimum wage, Proposal 3 (N), se",pipeline,,3,NA,0.029,NA,0.02863615661887326,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_4_n__estimate,figure_4,"Figure 4, Minimum wage, Proposal 4 (N), estimate",pipeline,,3,NA,0.861,NA,0.8613434340534889,1,NA,NA,"The rewrite gives 0.861, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_4_n__se,figure_4,"Figure 4, Minimum wage, Proposal 4 (N), se",pipeline,,3,NA,0.068,NA,0.06819892775553792,1,NA,NA,"The rewrite gives 0.068, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_2_y__estimate,figure_4,"Figure 4, Minimum wage, Proposal 2 (Y), estimate",pipeline,,3,NA,0.861,NA,0.860856779160744,1,NA,NA,"The rewrite gives 0.861, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_2_y__se,figure_4,"Figure 4, Minimum wage, Proposal 2 (Y), se",pipeline,,3,NA,0.044,NA,0.04412830826381028,1,NA,NA,"The rewrite gives 0.044, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_1_y__estimate,figure_4,"Figure 4, Minimum wage, Proposal 1 (Y), estimate",pipeline,,3,NA,0.836,NA,0.8358513796351076,1,NA,NA,"The rewrite gives 0.836, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_1_y__se,figure_4,"Figure 4, Minimum wage, Proposal 1 (Y), se",pipeline,,3,NA,0.042,NA,0.04155310272114208,1,NA,NA,"The rewrite gives 0.042, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_2_n__estimate,figure_4,"Figure 4, Minimum wage, Proposal 2 (N), estimate",pipeline,,3,NA,0.705,NA,0.7053980464224772,1,NA,NA,"The rewrite gives 0.705, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_2_n__se,figure_4,"Figure 4, Minimum wage, Proposal 2 (N), se",pipeline,,3,NA,0.117,NA,0.1169297906446127,1,NA,NA,"The rewrite gives 0.117, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_1_n__estimate,figure_4,"Figure 4, Minimum wage, Proposal 1 (N), estimate",pipeline,,3,NA,0.703,NA,0.7026921192491541,1,NA,NA,"The rewrite gives 0.703, which is the published value."
offer-westort_coppock_green_2021,figure_4_minimum_wage_proposal_1_n__se,figure_4,"Figure 4, Minimum wage, Proposal 1 (N), se",pipeline,,3,NA,0.102,NA,0.101999823430983,1,NA,NA,"The rewrite gives 0.102, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_4_ca__estimate,figure_4,"Figure 4, Right-to-work, Proposal 4 (CA), estimate",pipeline,,3,NA,0.934,NA,0.9336187787912604,1,NA,NA,"The rewrite gives 0.934, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_4_ca__se,figure_4,"Figure 4, Right-to-work, Proposal 4 (CA), se",pipeline,,3,NA,0.025,NA,0.02524462855134064,1,NA,NA,"The rewrite gives 0.025, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_4_bm__estimate,figure_4,"Figure 4, Right-to-work, Proposal 4 (BM), estimate",pipeline,,3,NA,0.926,NA,0.925850942358672,1,NA,NA,"The rewrite gives 0.926, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_4_bm__se,figure_4,"Figure 4, Right-to-work, Proposal 4 (BM), se",pipeline,,3,NA,0.010,NA,0.00973301117126112,1,NA,NA,"The rewrite gives 0.010, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_2_bm__estimate,figure_4,"Figure 4, Right-to-work, Proposal 2 (BM), estimate",pipeline,,3,NA,0.874,NA,0.8743348536520124,1,NA,NA,"The rewrite gives 0.874, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_2_bm__se,figure_4,"Figure 4, Right-to-work, Proposal 2 (BM), se",pipeline,,3,NA,0.047,NA,0.0465478524136674,1,NA,NA,"The rewrite gives 0.047, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_1_bm__estimate,figure_4,"Figure 4, Right-to-work, Proposal 1 (BM), estimate",pipeline,,3,NA,0.713,NA,0.7134392618256282,1,NA,NA,"The rewrite gives 0.713, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_1_bm__se,figure_4,"Figure 4, Right-to-work, Proposal 1 (BM), se",pipeline,,3,NA,0.094,NA,0.0944727636646431,1,NA,NA,"The rewrite gives 0.094, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_1_ca__estimate,figure_4,"Figure 4, Right-to-work, Proposal 1 (CA), estimate",pipeline,,3,NA,0.685,NA,0.6850362027872461,1,NA,NA,"The rewrite gives 0.685, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_1_ca__se,figure_4,"Figure 4, Right-to-work, Proposal 1 (CA), se",pipeline,,3,NA,0.106,NA,0.10619156128090304,1,NA,NA,"The rewrite gives 0.106, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_3_ca__estimate,figure_4,"Figure 4, Right-to-work, Proposal 3 (CA), estimate",pipeline,,3,NA,0.624,NA,0.6238419964187133,1,NA,NA,"The rewrite gives 0.624, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_3_ca__se,figure_4,"Figure 4, Right-to-work, Proposal 3 (CA), se",pipeline,,3,NA,0.134,NA,0.13358720410857078,1,NA,NA,"The rewrite gives 0.134, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_2_ca__estimate,figure_4,"Figure 4, Right-to-work, Proposal 2 (CA), estimate",pipeline,,3,NA,0.618,NA,0.6176864960415838,1,NA,NA,"The rewrite gives 0.618, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_2_ca__se,figure_4,"Figure 4, Right-to-work, Proposal 2 (CA), se",pipeline,,3,NA,0.145,NA,0.14490051800255918,1,NA,NA,"The rewrite gives 0.145, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_3_bm__estimate,figure_4,"Figure 4, Right-to-work, Proposal 3 (BM), estimate",pipeline,,3,NA,0.564,NA,0.564367638025557,1,NA,NA,"The rewrite gives 0.564, which is the published value."
offer-westort_coppock_green_2021,figure_4_right_to_work_proposal_3_bm__se,figure_4,"Figure 4, Right-to-work, Proposal 3 (BM), se",pipeline,,3,NA,0.154,NA,0.15407221111567085,1,NA,NA,"The rewrite gives 0.154, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_lottery_estimate,figure_6,"Figure 6, Democrats, IPW, Lottery, estimate",pipeline,,3,NA,0.071,NA,0.07104200402811205,1,NA,NA,"The rewrite gives 0.071, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_lottery_se,figure_6,"Figure 6, Democrats, IPW, Lottery, se",pipeline,,3,NA,0.026,NA,0.02590666751782159,1,NA,NA,"The rewrite gives 0.026, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_google_estimate,figure_6,"Figure 6, Democrats, IPW, Google, estimate",pipeline,,3,NA,0.054,NA,0.05444754817336107,1,NA,NA,"The rewrite gives 0.054, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_google_se,figure_6,"Figure 6, Democrats, IPW, Google, se",pipeline,,3,NA,0.033,NA,0.03340986483708128,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_extra_time_estimate,figure_6,"Figure 6, Democrats, IPW, Extra Time, estimate",pipeline,,3,NA,-0.009,NA,-0.00949096686717006,1,NA,NA,"The rewrite gives -0.009, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_extra_time_se,figure_6,"Figure 6, Democrats, IPW, Extra Time, se",pipeline,,3,NA,0.133,NA,0.13308392683371764,1,NA,NA,"The rewrite gives 0.133, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_direction_estimate,figure_6,"Figure 6, Democrats, IPW, Direction, estimate",pipeline,,3,NA,0.033,NA,0.03277042670057837,1,NA,NA,"The rewrite gives 0.033, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_direction_se,figure_6,"Figure 6, Democrats, IPW, Direction, se",pipeline,,3,NA,0.029,NA,0.02934037303475006,1,NA,NA,"The rewrite gives 0.029, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_accuracy_estimate,figure_6,"Figure 6, Democrats, IPW, Accuracy, estimate",pipeline,,3,NA,0.061,NA,0.06102635860834208,1,NA,NA,"The rewrite gives 0.061, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_accuracy_se,figure_6,"Figure 6, Democrats, IPW, Accuracy, se",pipeline,,3,NA,0.025,NA,0.02485981651901226,1,NA,NA,"The rewrite gives 0.025, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_adjusted_lottery_estimate,figure_6,"Figure 6, Democrats, IPW-Adjusted, Lottery, estimate",pipeline,,3,NA,0.053,NA,0.05340597515771311,1,NA,NA,"The rewrite gives 0.053, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_adjusted_lottery_se,figure_6,"Figure 6, Democrats, IPW-Adjusted, Lottery, se",pipeline,,3,NA,0.025,NA,0.02489871847649136,1,NA,NA,"The rewrite gives 0.025, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_adjusted_google_estimate,figure_6,"Figure 6, Democrats, IPW-Adjusted, Google, estimate",pipeline,,3,NA,0.050,NA,0.04984339799365678,1,NA,NA,"The rewrite gives 0.050, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_adjusted_google_se,figure_6,"Figure 6, Democrats, IPW-Adjusted, Google, se",pipeline,,3,NA,0.036,NA,0.03589311871988242,1,NA,NA,"The rewrite gives 0.036, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_adjusted_extra_time_estimate,figure_6,"Figure 6, Democrats, IPW-Adjusted, Extra Time, estimate",pipeline,,3,NA,-0.041,NA,-0.04084311453970412,1,NA,NA,"The rewrite gives -0.041, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_adjusted_extra_time_se,figure_6,"Figure 6, Democrats, IPW-Adjusted, Extra Time, se",pipeline,,3,NA,0.112,NA,0.11205547422318524,1,NA,NA,"The rewrite gives 0.112, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_adjusted_direction_estimate,figure_6,"Figure 6, Democrats, IPW-Adjusted, Direction, estimate",pipeline,,3,NA,0.013,NA,0.01338254998007447,1,NA,NA,"The rewrite gives 0.013, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_adjusted_direction_se,figure_6,"Figure 6, Democrats, IPW-Adjusted, Direction, se",pipeline,,3,NA,0.026,NA,0.02622492041405127,1,NA,NA,"The rewrite gives 0.026, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_adjusted_accuracy_estimate,figure_6,"Figure 6, Democrats, IPW-Adjusted, Accuracy, estimate",pipeline,,3,NA,0.042,NA,0.04203034244170903,1,NA,NA,"The rewrite gives 0.042, which is the published value."
offer-westort_coppock_green_2021,figure_6_democrats_ipw_adjusted_accuracy_se,figure_6,"Figure 6, Democrats, IPW-Adjusted, Accuracy, se",pipeline,,3,NA,0.025,NA,0.02490808232900724,1,NA,NA,"The rewrite gives 0.025, which is the published value."
offer-westort_coppock_green_2021,figure_6_republicans_ipw_lottery_estimate,figure_6,"Figure 6, Republicans, IPW, Lottery, estimate",pipeline,,3,NA,0.041,NA,0.04134461703550386,1,NA,NA,"The rewrite gives 0.041, which is the published value."
offer-westort_coppock_green_2021,figure_6_republicans_ipw_lottery_se,figure_6,"Figure 6, Republicans, IPW, Lottery, se",pipeline,,3,NA,0.017,NA,0.0167090555684493,1,NA,NA,"The rewrite gives 0.017, which is the published value."
offer-westort_coppock_green_2021,figure_6_republicans_ipw_google_estimate,figure_6,"Figure 6, Republicans, IPW, Google, estimate",pipeline,,3,NA,-0.037,NA,-0.03718860036609087,1,NA,NA,"The rewrite gives -0.037, which is the published value."
offer-westort_coppock_green_2021,figure_6_republicans_ipw_google_se,figure_6,"Figure 6, Republicans, IPW, Google, se",pipeline,,3,NA,0.059,NA,0.05917068940780397,1,NA,NA,"The rewrite gives 0.059, which is the published value."
offer-westort_coppock_green_2021,figure_6_republicans_ipw_extra_time_estimate,figure_6,"Figure 6, Republicans, IPW, Extra Time, estimate",pipeline,,3,NA,-0.059,NA,-0.05874410305602267,1,NA,NA,"The rewrite gives -0.059, which is the published value."
offer-westort_coppock_green_2021,figure_6_republicans_ipw_extra_time_se,figure_6,"Figure 6, Republicans, IPW, Extra Time, se",pipeline,,3,NA,0.081,NA,0.08137518287032836,1,NA,NA,"The rewrite gives 0.081, which is the published value."
offer-westort_coppock_green_2021,figure_6_republicans_ipw_direction_estimate,figure_6,"Figure 6, Republicans, IPW, Direction, estimate",pipeline,,3,NA,-0.052,NA,-0.05152473828776796,1,NA,NA,"The rewrite gives -0.052, which is the published value."
